Date,Open,High,Low,Close,Adj Close,Volume,log_return,std_resid,abs_resid,sq_resid,volatility
2007-10-03,28163.269531,28871.039063,27245.480469,27479.939452999995,27479.939452999995,4924128800.0,-2.5856848616321315,-1.3966039406510395,1.3966039406510395,1.9505025670420124,1.8777083806059958
2007-10-04,27108.269531,27423.109375,26746.630859,26973.980469,26973.980469,2888225200.0,-1.8583549013440503,-0.9825183993348946,0.9825183993348946,0.9653424050316034,1.9288035366488732
2007-10-05,27329.650391000003,27843.589844,27203.910156,27831.519531,27831.519531,2411382800.0,3.1296459487588635,1.6099776090972038,1.6099776090972038,2.592027901794349,1.9210924854896179
2007-10-08,28233.300781,28482.419922000005,27651.210938,27770.289063,27770.289063,3766163600.0,-0.22024640672668738,-0.12778394501101248,0.12778394501101248,0.01632873660257746,2.0110231282985147
2007-10-09,27817.109375,28238.310547000005,27491.929688,28228.039063,28228.039063,2439227200.0,1.6349066529263823,0.823612356097216,0.823612356097216,0.6783373131160072,1.9404475649003685
2007-10-10,28654.949219,28771.470702999995,28292.900391000003,28569.330077999995,28569.330077999995,4380341600.0,1.201799054897279,0.6084834282685556,0.6084834282685556,0.37025208247745445,1.9147094869893297
2007-10-11,28689.730469,29133.759766000003,28609.679688,29133.019531,29133.019531,3820197200.0,1.9538455162889434,1.0250321415268124,1.0250321415268124,1.0506908911630433,1.8702978926277034
2007-10-12,28773.060547000005,28935.669922000005,28368.689452999995,28838.369141000003,28838.369141000003,3266952400.0,-1.0165460379424118,-0.5637743693472587,0.5637743693472587,0.31784153953289923,1.8682582205317093
2007-10-15,29147.839844,29561.980469,28767.410156,29540.779297000005,29540.779297000005,2642580000.0,2.4064895522959873,1.3006371715077123,1.3006371715077123,1.6916570519075822,1.8219988956899125
2007-10-16,29238.289063,29920.25,28884.230469,28954.550781,28954.550781,3997664400.0,-2.0044271658751,-1.0990466051262182,1.0990466051262182,1.2079034402394655,1.8572071634363227
2007-10-17,28674.269531,29310.779297000005,28484.199219,29298.710938,29298.710938,2589862400.0,1.1816133592082778,0.6140240257952544,0.6140240257952544,0.3770255042538112,1.8645578169515367
2007-10-18,30013.480469,30025.070313,29265.470702999995,29465.050781,29465.050781,2831341800.0,0.5661321957877163,0.29055817586249627,0.29055817586249627,0.0844240535605413,1.8220176806264308
2007-10-22,28336.970702999995,28760.550781,28336.970702999995,28373.630858999997,28373.630858999997,3018814400.0,-3.774461875075552,-2.1614823145895334,2.1614823145895334,4.672005796283327,1.763230682697019
2007-10-23,28726.960938,29418.990233999997,28718.550781,29376.859375,29376.859375,2795762000.0,3.47470453612182,1.7584220713094532,1.7584220713094532,3.0920481808682276,1.955147475739975
2007-10-24,29810.380858999997,29997.009766000003,29290.720702999995,29333.529297000005,29333.529297000005,3174397200.0,-0.147606196611072,-0.08879134433668047,0.08879134433668047,0.007883902829114959,2.0760611307762957
2007-10-25,29660.470702999995,29943.390625,29314.220702999995,29854.490233999997,29854.490233999997,3462843200.0,1.7604048758002477,0.8608554731834468,0.8608554731834468,0.7410721457098961,2.0022812973592505
2007-10-26,30215.199219,30562.630858999997,29932.640625,30405.220702999995,30405.220702999995,3197373800.0,1.8279072193626789,0.9048920081742058,0.9048920081742058,0.8188295464575469,1.9794374810106237
2007-10-29,30986.220702999995,31604.5,30986.220702999995,31586.900391000003,31586.900391000003,3541612000.0,3.812816273794084,1.9246758025940416,1.9246758025940416,3.7043769450910182,1.9619336444034172
2007-10-30,31361.910156,31958.410156,31361.910156,31638.220702999995,31638.220702999995,4108553600.0,0.16234155785905813,0.05927851370920447,0.05927851370920447,0.0035139421875723426,2.1190054858590273
2007-10-31,31530.960938,31556.050781,31159.539063,31352.580077999995,31352.580077999995,3478840400.0,-0.9069342804190583,-0.46186061235104675,0.46186061235104675,0.21331522524128388,2.0431799493165936
2007-11-01,31783.470702999995,31897.490233999997,31342.050781,31492.880858999997,31492.880858999997,3724636400.0,0.44649529812392785,0.20647621823588264,0.20647621823588264,0.04263242869699183,1.9845638374687753
2007-11-02,30580.070313,30922.310547000005,30366.689452999995,30468.339844,30468.339844,3254858600.0,-3.307340923527846,-1.7446262971436468,1.7446262971436468,3.043720916685152,1.9167835490721086
2007-11-05,30165.779297000005,30356.789063,28920.300781,28942.320313,28942.320313,3222309800.0,-5.1383211912016336,-2.545849980263118,2.545849980263118,6.481352122005718,2.032740064590321
2007-11-06,29220.039063,29470.970702999995,28479.029297000005,29438.130858999997,29438.130858999997,3051484800.0,1.6985907336119155,0.7053917897095323,0.7053917897095323,0.4975775769896171,2.355939912740628
2007-11-07,30054.080077999995,30195.640625,29596.179688,29708.929688,29708.929688,2510212400.0,0.9156861512884973,0.3807071214043184,0.3807071214043184,0.14493791228796243,2.308746119406956
2007-11-08,28758.720702999995,29009.369141000003,28545.699219,28760.220702999995,28760.220702999995,2681636000.0,-3.2454456733960413,-1.4678575899753514,1.4678575899753514,2.154605904448247,2.236031450140092
2007-11-09,28510.529297000005,29249.949219,28408.529297000005,28783.410156,28783.410156,2419004400.0,0.08059781389935239,0.018997647879100524,0.018997647879100524,0.00036091062493829267,2.309114900057043
2007-11-12,28061.449219,28071.529297000005,27468.0,27665.730469,27665.730469,2892817600.0,-3.9604704833203996,-1.796198038890972,1.796198038890972,3.226327394915774,2.2253673920633377
2007-11-13,27561.570313,28010.970702999995,26952.939452999995,27803.349608999997,27803.349608999997,3265975600.0,0.4962022884610562,0.19381695577985214,0.19381695577985214,0.03756501234776916,2.370650310219842
2007-11-14,28787.400391000003,29175.259766000003,28622.970702999995,29166.009766000003,29166.009766000003,2952928000.0,4.7847479162571815,2.0757801039889197,2.0757801039889197,4.30886304011625,2.287341440944287
2007-11-15,29078.210938,29249.990233999997,28730.300781,28751.210938,28751.210938,1852771200.0,-1.4324096194293645,-0.5854391383740731,0.5854391383740731,0.34273898474017717,2.509466117392249
2007-11-16,28037.179688,28120.419922000005,27496.150391000003,27614.429688,27614.429688,2922845600.0,-4.034143505328203,-1.6643350519902445,1.6643350519902445,2.77001116528337,2.4459459425407504
2007-11-19,27628.970702999995,27801.529297000005,27300.289063,27460.169922000005,27460.169922000005,1637290100.0,-0.5601862582482298,-0.2321586893385399,0.2321586893385399,0.05389765703538867,2.5711564881100575
2007-11-20,26583.640625,27851.310547000005,26404.279297,27771.210938,27771.210938,2942625200.0,1.126331804247016,0.43909912360078335,0.43909912360078335,0.19280804034697602,2.4814482278993735
2007-11-21,27277.720702999995,27303.910156,26500.539063,26618.189453,26618.189453,2567952600.0,-4.24051102297387,-1.7773479415501647,1.7773479415501647,3.1589657053326077,2.4065299681046337
2007-11-22,26318.210938,27003.869141000003,25861.730469,26004.919922,26004.919922,2503394600.0,-2.3309048226533235,-0.9255472009509755,0.9255472009509755,0.8566376211881855,2.5580919939429614
2007-11-23,26484.740234,26723.339844,26305.449219,26541.089844,26541.089844,1759658800.0,2.0408344376527054,0.7903159341468636,0.7903159341468636,0.6245992757664297,2.535826862329971
2007-11-26,27398.529297000005,27643.560547000005,27311.880858999997,27626.619141000003,27626.619141000003,2287869600.0,4.008567729332313,1.5920293262741283,1.5920293262741283,2.534557375716855,2.4948269492698567
2007-11-27,26704.759766,27552.339844,26637.609375,27210.210938,27210.210938,3300463600.0,-1.5187464570693976,-0.5972273101193045,0.5972273101193045,0.35668045995233993,2.6044966344127056
2007-11-28,27315.929688,27455.810547000005,27028.669922000005,27371.240233999997,27371.240233999997,1596671500.0,0.5900530665462256,0.2178915799572545,0.2178915799572545,0.04747674061626863,2.539441884533083
2007-11-29,28337.109375,28667.269531,28114.679688,28482.539063,28482.539063,3118243600.0,3.9798399408889296,1.6091661711905305,1.6091661711905305,2.5894157665039916,2.450405650683026
2007-11-30,28604.679688,28792.300781,28436.710938,28643.609375,28643.609375,1761234000.0,0.5639124752381264,0.20574021521668917,0.20574021521668917,0.04232903615740958,2.5623693091173467
2007-12-03,28825.029297000005,29119.730469,28658.419922000005,28658.419922000005,28658.419922000005,1481711900.0,0.05169292435720507,0.0060528968362474995,0.0060528968362474995,3.6637560110254986e-05,2.472016729562671
2007-12-04,28544.179688,29020.789063,28544.179688,28879.589844,28879.589844,1117774100.0,0.7687822787353582,0.30736605635825737,0.30736605635825737,0.09447389260122745,2.3816950553785747
2007-12-05,28942.230469,29411.390625,28712.470702999995,29345.449219,29345.449219,2070443600.0,1.600237024252138,0.679067831048337,0.679067831048337,0.4611331191646928,2.3024312014938624
2007-12-06,29769.150391000003,29889.349608999997,29530.320313,29558.919922000005,29558.919922000005,2528759200.0,0.724807482574974,0.30529863366393484,0.30529863366393484,0.09320725571706548,2.253784801463305
2007-12-07,29890.640625,29962.929688,28838.939452999995,28842.470702999995,28842.470702999995,2621580800.0,-2.4536578853687985,-1.1428075926536483,1.1428075926536483,1.306009193826827,2.179183935680454
2007-12-10,29017.699219,29137.890625,28445.669922000005,28501.099608999997,28501.099608999997,2767030400.0,-1.190630875855625,-0.5597236060535241,0.5597236060535241,0.31329051517356066,2.1927982395188486
2007-12-11,28947.699219,29235.210938,28726.130858999997,29226.839844,29226.839844,1822510400.0,2.514479053114549,1.159813304979018,1.159813304979018,1.3451669024063526,2.1363343396407144
2007-12-12,28611.640625,28777.279297000005,28343.210938,28521.060547000005,28521.060547000005,2741144200.0,-2.4444678898730032,-1.1526949543954639,1.1526949543954639,1.3287056578887606,2.152519140061616
2007-12-13,28518.779297000005,28604.169922000005,27606.230469,27744.449219,27744.449219,2962956000.0,-2.7606988894651963,-1.2905462894814201,1.2905462894814201,1.6655097252942614,2.1676316257551447
2007-12-14,27708.310547000005,27813.820313,27245.169922000005,27563.640625,27563.640625,2426898000.0,-0.6538256469244885,-0.3130661539033599,0.3130661539033599,0.09801041671984223,2.2057820701158892
2007-12-17,27236.449219,27245.509766000003,26551.369141,26596.580078,26596.580078,2406723800.0,-3.571489654498272,-1.691359179266233,1.691359179266233,2.8606958732881456,2.1333255294592837
2007-12-18,26515.089844,26912.289063,26093.960938,26732.869141,26732.869141,2245734800.0,0.5111223224838923,0.2108875290984943,0.2108875290984943,0.044473549929268275,2.2495036211773565
2007-12-19,26880.089844,27214.650391000003,26670.849609,27029.259766000003,27029.259766000003,1637051800.0,1.1026112017169964,0.49086282864733605,0.49086282864733605,0.240946316547664,2.1714439908569694
2007-12-20,27034.599608999997,27203.890625,26957.650391000003,27017.089844,27017.089844,1421535300.0,-0.04503513111799862,-0.038742510898744656,0.038742510898744656,0.0015009821507393484,2.110477388710815
2007-12-21,27192.800781,27670.310547000005,27192.800781,27626.919922000005,27626.919922000005,1608493800.0,2.232103390525353,1.0788829889114981,1.0788829889114981,1.1639885037626079,2.034857673142678
2007-12-24,27965.25,28191.259766000003,27954.279297000005,28128.800781,28128.800781,1238054500.0,1.8003333412291767,0.8649158637524693,0.8649158637524693,0.7480794513706801,2.039046054100609
2007-12-27,28337.470702999995,28343.390625,27842.929688,27842.929688,27842.929688,1551931300.0,-1.0214927298560994,-0.5248985688949118,0.5248985688949118,0.2755185076279265,2.0160519663821885
2007-12-28,27511.539063,27678.400391000003,27296.859375,27370.599608999997,27370.599608999997,1772085800.0,-1.7109632636477912,-0.8905592178350863,0.8905592178350863,0.7930957204710407,1.962467279842488
2007-12-31,27437.939452999995,27820.140625,27437.939452999995,27812.650391000003,27812.650391000003,853767000.0,1.6021536889583743,0.8054332644082337,0.8054332644082337,0.6487227434153037,1.9435795565171186
2008-01-02,27632.199219,27853.599608999997,27299.449219,27560.519531,27560.519531,1232142900.0,-0.9106670353800084,-0.49448645443451156,0.49448645443451156,0.24451685361921427,1.915921233027756
2008-01-03,27050.029297000005,27223.710938,26864.130858999997,26887.279297000005,26887.279297000005,2442743800.0,-2.4731010701531275,-1.346769897234205,1.346769897234205,1.8137891560962311,1.8635931330386342
2008-01-04,27004.339844,27596.859375,26994.849608999997,27519.689452999995,27519.689452999995,2375522200.0,2.324844241677404,1.200189952992344,1.200189952992344,1.440455923263765,1.9064600348111027
2008-01-07,26962.539063,27186.070313,26698.539063,27179.490233999997,27179.490233999997,2452932000.0,-1.2439075230657792,-0.6643185226884255,0.6643185226884255,0.4413190995869321,1.9277463166296511
2008-01-08,27466.960938,27637.599608999997,27088.699219,27112.900391000003,27112.900391000003,2492360800.0,-0.24530095515817862,-0.1494264065899278,0.1494264065899278,0.02232825098637842,1.8874242090813513
2008-01-09,26847.490233999997,27625.830077999995,26757.029297,27615.849608999997,27615.849608999997,2714685000.0,1.8380225285998364,0.9885031970323304,0.9885031970323304,0.9771385705431381,1.8222424286456185
2008-01-10,27426.419922000005,27596.5,27115.820313,27230.859375,27230.859375,2704613800.0,-1.4039003045780873,-0.7931840093218122,0.7931840093218122,0.6291408726438247,1.8162624936495362
2008-01-11,27435.509766000003,27593.699219,26725.949219,26867.009766000003,26867.009766000003,2950312400.0,-1.3451734838533014,-0.7720116750585533,0.7720116750585533,0.5960020264267133,1.7900034295001757
2008-01-14,27019.130858999997,27142.880858999997,26464.640625,26468.130859,26468.130859,2050190000.0,-1.4957731026349563,-0.8695678012103047,0.8695678012103047,0.7561481609017241,1.7623734027612703
2008-01-15,26728.929688,26800.519531,25823.5,25837.779297,25837.779297,2333391400.0,-2.410366548050469,-1.4027730926940258,1.4027730926940258,1.967772349586362,1.7444707365084282
2008-01-16,25131.109375,25131.109375,24320.029297,24450.849609,24450.849609,4294639600.0,-5.517277055121639,-3.096446395779671,3.096446395779671,9.587980281936915,1.7936713274956757
2008-01-17,24705.080078,25381.910156,23957.609375,25114.980469,25114.980469,3535112800.0,2.6799535387443285,1.1863941611767836,1.1863941611767836,1.407531105674364,2.22794713858574
2008-01-18,24247.169922,25378.240234,24134.25,25201.869141,25201.869141,3155112600.0,0.3453664489702746,0.13724412377603132,0.13724412377603132,0.018835949511050606,2.248813124839166
2008-01-21,24459.019531,24650.279297,23770.130859,23818.859375,23818.859375,3252136000.0,-5.644048642855459,-2.6192284156978003,2.6192284156978003,6.8603574935988085,2.168874875869771
2008-01-22,22624.289063,22713.689453,21709.630859,21757.630859,21757.630859,5979656000.0,-9.051313750485157,-3.584083153638874,3.584083153638874,12.845652052197979,2.5356676792986415
2008-01-23,23359.199219,24239.980469,22647.279297,24090.169922,24090.169922,5350497200.0,10.18393301388656,3.0273273836236014,3.0273273836236014,9.16471108763732,3.351868386175347
2008-01-24,24396.849609,24966.169922,23478.869141,23539.269531,23539.269531,4254018800.0,-2.3133799852020687,-0.5703430426295373,0.5703430426295373,0.3252911862759182,4.120520233722307
2008-01-25,24801.460938,25243.580078,24483.929688,25122.369141,25122.369141,3929030800.0,6.50885797086147,1.6142148676053836,1.6142148676053836,2.605689638798266,4.009458739744419
2008-01-28,24342.390625,24384.269531,23586.519531,24053.609375,24053.609375,3088035600.0,-4.3473586836933364,-1.0462030463444727,1.0462030463444727,1.094540814180455,4.1904759894624855
2008-01-29,24640.099609,24736.800781,24229.140625,24291.800781,24291.800781,1953154800.0,0.9853813735244188,0.22685480619133588,0.22685480619133588,0.05146310309210857,4.181755402654395
2008-01-30,24605.150391,24631.589844,23586.369141,23653.689453,23653.689453,2550839400.0,-2.6619771977149043,-0.669444612331793,0.669444612331793,0.4481560889800646,4.031262945608775
2008-01-31,23789.720703,23887.169922,23052.949219,23455.740234,23455.740234,2460015000.0,-0.8403853976730602,-0.22267917758600658,0.22267917758600658,0.04958601613038026,3.9389199713115137
2008-02-01,23791.919922,24238.300781,23322.050781,24123.580078,24123.580078,3429329600.0,2.8074537587308157,0.729669369663445,0.729669369663445,0.5324173890250491,3.7972317488030356
2008-02-04,24885.070313,25101.410156,24728.5,25032.080078,25032.080078,3259179200.0,3.69684167642621,0.9836382087968434,0.9836382087968434,0.9675441258050624,3.7209937369019697
2008-02-05,24710.099609,24961.980469,24504.529297,24808.699219,24808.699219,1704108800.0,-0.8963838763250465,-0.252280606974476,0.252280606974476,0.06364550465541004,3.698714497445048
2008-02-06,23458.150391,23592.310547,23283.970703,23469.460938,23469.460938,2714642800.0,-5.549432515382691,-1.565746025245689,1.565746025245689,2.4515606155726735,3.5677322422848383
2008-02-11,23404.740234,23404.740234,22569.529297,22616.109375,22616.109375,2369935800.0,-3.70375849121114,-1.0075186581137094,1.0075186581137094,1.0150938464472496,3.7125749713953877
2008-02-12,22953.779297,23146.439453,22891.220703,22921.669922,22921.669922,1584831400.0,1.3420291360951353,0.35316360528920204,0.35316360528920204,0.1247245321008673,3.6960180902858184
2008-02-13,23330.089844,23534.490234,22938.050781,23169.550781,23169.550781,2066015600.0,1.0756202379294422,0.2907945803215596,0.2907945803215596,0.08456148794439197,3.5725912589737985
2008-02-14,23893.509766,24140.289063,23756.449219,24021.679688,24021.679688,2799158800.0,3.6117792635231183,1.0366224339047099,1.0366224339047099,1.0745860704745245,3.448747667886248
2008-02-15,23511.470703,24208.509766,23446.369141,24148.429688,24148.429688,1920019600.0,0.5262611780256776,0.14229112346174289,0.14229112346174289,0.020246763816004956,3.4403489409626533
2008-02-18,24344.269531,24413.890625,23735.869141,23759.25,23759.25,1666302100.0,-1.6247426373583451,-0.5013495550289746,0.5013495550289746,0.25135137632775084,3.314000546740303
2008-02-19,24040.660156,24402.640625,24025.050781,24123.169922,24123.169922,2524465200.0,1.5200857852560645,0.46098710772663976,0.46098710772663976,0.21250911349017257,3.217781361512595
2008-02-20,24265.320313,24265.320313,23481.060547,23590.580078,23590.580078,2652384600.0,-2.2325303079217207,-0.7272246336017537,0.7272246336017537,0.5288556677172049,3.1204393597042372
2008-02-21,23957.640625,24003.599609,23500.949219,23623.0,23623.0,1680737200.0,0.1373330598605449,0.03289254382961211,0.03289254382961211,0.0010819194395829538,3.0585350365723594
2008-02-22,23233.900391,23420.349609,23077.509766,23305.039063,23305.039063,1760169200.0,-1.3551207724409764,-0.4726132509511757,0.4726132509511757,0.22336328497463895,2.9450101785242766
2008-02-25,23546.099609,23552.990234,23164.970703,23269.140625,23269.140625,1323817100.0,-0.15415599522992096,-0.06680028798332811,0.06680028798332811,0.00446227847465557,2.8575633894459593
2008-02-26,23564.769531,23762.400391,23395.259766,23714.75,23714.75,1621023300.0,1.8969171387917427,0.6758664966326807,0.6758664966326807,0.4567955212705334,2.752299582748856
2008-02-27,24161.189453,24610.410156,24111.599609,24483.839844,24483.839844,3009478800.0,3.1916084293168723,1.1719031540769347,1.1719031540769347,1.3733570025354678,2.6920981961911097
2008-02-28,24373.900391,24841.230469,24205.009766,24591.689453,24591.689453,2194424400.0,0.43952570320620055,0.14848870117925267,0.14848870117925267,0.022048894377901394,2.7126349539839345
2008-02-29,24226.830078,24370.689453,24010.480469,24331.669922,24331.669922,1997874800.0,-1.062976797425108,-0.4205889415513999,0.4205889415513999,0.1768950577553269,2.6146832474586064
2008-03-03,23491.570313,23738.669922,23458.949219,23584.970703,23584.970703,2409038800.0,-3.116911622618801,-1.2445702724738186,1.2445702724738186,1.548955163125555,2.5339201445540125
2008-03-04,23858.039063,23923.199219,23060.900391,23119.869141,23119.869141,2208747800.0,-1.9917290750813166,-0.7899731624729743,0.7899731624729743,0.6240575974275523,2.567757024614613
2008-03-05,23066.640625,23268.449219,22873.310547,23114.339844,23114.339844,1977023400.0,-0.023918640105335953,-0.024008912751857403,0.024008912751857403,0.000576427891526301,2.5260911582232426
2008-03-06,23360.679688,23615.179688,23254.310547,23342.730469,23342.730469,1691913400.0,0.9832409295482236,0.38892655780157853,0.38892655780157853,0.1512638673633846,2.433649357304696
2008-03-07,22694.230469,22836.759766,22447.839844,22501.330078,22501.330078,2764171600.0,-3.6711184650283,-1.5731112556448978,1.5731112556448978,2.4746790226366673,2.357016081245919
2008-03-10,22387.25,22725.210938,22034.759766,22705.050781,22705.050781,2510419600.0,0.9012979062283932,0.35191258856206836,0.35191258856206836,0.1238424699884556,2.4567687323871374
2008-03-11,22634.710938,22995.349609,22263.359375,22995.349609,22995.349609,2261189000.0,1.270460346952973,0.5190055018176761,0.5190055018176761,0.2693667109170178,2.3771044440116387
2008-03-12,23737.650391,23737.650391,23139.400391,23422.759766,23422.759766,2637049600.0,1.8416184656159018,0.7807676391873419,0.7807676391873419,0.6095981064021754,2.3116844409417716
